Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
79,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_5.npy,"(10,53)","(96, 96"
80,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_28.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_6.npy,"(79,53)","(96, 96"
81,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_7.npy,"(10,53)","(96, 96"
83,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_9.npy,"(79,53)","(96, 96"
84,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_10.npy,"(99,53)","(96, 96"
85,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_11.npy,"(99,53)","(96, 96"
86,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_27.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_12.npy,"(89,53)","(96, 96"
88,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_14.npy,"(10,79)","(94, 94"
90,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_16.npy,"(79,89)","(63, 63"
91,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_17.npy,"(37,53)","(96, 96"
92,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_18.npy,"(45,79)","(96, 96"
93,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_19.npy,"(10,53)","(96, 96"
94,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_20.npy,"(53,45)","(96, 96"
96,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_22.npy,"(89,53)","(96, 96"
98,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_24.npy,"(53,10)","(96, 96"
101,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_27.npy,"(20,45)","(96, 96"
102,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_28.npy,"(89,10)","(96, 96"
103,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_29.npy,"(20,89)","(96, 96"
104,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_27.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_0.npy,"(53,45)","(96, 96"
105,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_1.npy,"(53,10)","(96, 96"
108,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_4.npy,"(20,89)","(96, 96"
110,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_6.npy,"(47,79)","(96, 96"
111,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_7.npy,"(99,99)","(96, 96"
112,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_1.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_8.npy,"(53,37)","(96, 96"
113,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_9.npy,"(53,10)","(96, 96"
114,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_10.npy,"(99,99)","(63, 63"
115,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_11.npy,"(20,89)","(96, 96"
116,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_12.npy,"(79,10)","(96, 96"
117,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_13.npy,"(99,53)","(96, 96"
118,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_29.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_14.npy,"(10,53)","(96, 96"
119,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_15.npy,"(53,89)","(96, 96"
120,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_16.npy,"(99,20)","(96, 96"
123,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_29.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_19.npy,"(10,53)","(96, 96"
124,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_20.npy,"(53,10)","(96, 96"
125,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_21.npy,"(79,53)","(96, 96"
126,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_22.npy,"(99,53)","(96, 96"
127,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_1.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_23.npy,"(53,10)","(96, 96"
128,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_24.npy,"(99,53)","(96, 96"
129,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_20.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_25.npy,"(73,10)","(94, 94"
130,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_26.npy,"(89,10)","(94, 94"
131,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_27.npy,"(10,53)","(96, 96"
132,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_0.npy,"(20,53)","(96, 96"
133,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_16.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_1.npy,"(89,53)","(96, 96"
134,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_2.npy,"(10,99)","(96, 96"
135,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_3.npy,"(20,10)","(96, 96"
136,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_4.npy,"(53,99)","(96, 96"
137,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_5.npy,"(45,10)","(96, 96"
138,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_6.npy,"(89,10)","(94, 94"
139,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_7.npy,"(99,45)","(96, 96"
140,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_8.npy,"(89,53)","(96, 96"
141,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_9.npy,"(45,10)","(96, 96"
142,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_10.npy,"(10,53)","(96, 96"
143,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_3_attack_FGM_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_11.npy,"(79,53)","(96, 96"
144,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_12.npy,"(53,45)","(96, 96"
145,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_13.npy,"(79,53)","(96, 96"
146,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_14.npy,"(10,89)","(96, 96"
147,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_28.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_15.npy,"(53,45)","(96, 96"
148,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_Universal_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_16.npy,"(79,53)","(96, 96"
149,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_Universal_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_17.npy,"(10,45)","(96, 96"
152,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_20.npy,"(79,53)","(96, 96"
153,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_21.npy,"(45,10)","(96, 96"
154,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_22.npy,"(20,53)","(96, 96"
157,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_25.npy,"(10,53)","(96, 96"
159,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_27.npy,"(53,45)","(96, 96"
161,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_PGD_sample_29.npy,"(89,53)","(96, 96"
162,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_0.npy,"(10,10)","(96, 96"
163,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_Universal_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_1.npy,"(53,45)","(96, 96"
164,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_DeepFool_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_2.npy,"(79,45)","(96, 96"
165,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_3.npy,"(10,10)","(96, 96"
167,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_5.npy,"(20,20)","(96, 96"
168,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_6.npy,"(53,53)","(96, 96"
169,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_7.npy,"(53,10)","(94, 94"
170,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_8.npy,"(10,10)","(94, 94"
171,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_28.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_9.npy,"(53,53)","(96, 96"
172,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_10.npy,"(53,45)","(96, 96"
173,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_PGD_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_11.npy,"(45,45)","(96, 96"
175,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_22.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_8_attack_Universal_sample_13.npy,"(53,10)","(96, 96"
