Round,Index,True Label,Predict Label
2,19,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
2,20,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
2,21,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
2,22,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
2,23,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
2,24,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
2,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
2,26,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
2,27,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
2,28,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
2,29,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
4,2,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
4,3,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
4,6,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
4,7,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
4,10,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
4,12,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
4,13,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
4,15,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
4,16,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
4,19,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
4,28,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
4,29,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
5,0,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
5,1,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,2,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
5,3,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
5,4,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,5,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,6,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,7,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,8,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,9,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
5,10,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,11,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
5,12,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,13,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
5,14,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,15,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,16,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,17,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,18,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,19,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
5,20,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,21,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
5,22,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,23,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,24,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
5,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
5,26,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
5,27,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
5,28,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
5,29,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,0,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
6,1,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
6,2,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,3,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,4,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,5,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
6,6,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
6,7,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,8,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,9,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,10,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,11,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
6,12,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
6,13,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,14,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
6,15,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,16,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
6,17,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,18,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,19,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
6,20,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
6,21,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
6,22,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
6,23,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
6,24,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
6,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
6,26,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
6,27,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
6,28,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
6,29,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
7,0,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,1,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,2,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,3,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,4,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,5,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
7,6,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,7,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
7,8,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,9,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,10,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,11,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,12,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,13,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
7,14,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,15,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,16,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,17,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
7,18,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,19,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,20,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
7,21,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,22,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
7,23,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
7,24,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
7,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,26,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
7,27,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
7,28,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
7,29,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
9,0,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
9,5,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
9,9,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
9,10,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
9,15,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
9,17,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
9,18,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
9,21,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
9,28,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
10,0,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,1,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,2,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,3,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
10,4,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
10,5,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,6,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
10,7,"tensor(90, device='cuda:0')","tensor(19, device='cuda:0')"
10,8,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
10,9,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,10,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,11,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
10,12,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,13,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
10,14,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,15,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,16,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,17,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,18,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
10,19,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
10,20,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,21,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,22,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
10,23,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
10,24,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
10,25,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
10,26,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
10,27,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
10,28,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
10,29,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
11,0,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
11,1,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
11,2,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
11,3,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
11,4,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,5,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
11,6,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
11,7,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
11,8,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
11,9,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,10,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
11,11,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,12,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,13,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,14,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
11,15,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
11,16,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
11,17,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
11,18,"tensor(18, device='cuda:0')","tensor(31, device='cuda:0')"
11,19,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
11,20,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
11,21,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
11,22,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,23,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
11,24,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
11,25,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
11,26,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,27,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
11,28,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
11,29,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
12,0,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
12,1,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
12,2,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,3,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,4,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
12,5,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,6,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,7,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
12,8,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
12,9,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
12,10,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
12,11,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
12,12,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,13,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
12,14,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
12,15,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,16,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
12,17,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,18,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
12,19,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,20,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,21,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,22,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
12,23,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,24,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,25,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
12,26,"tensor(18, device='cuda:0')","tensor(31, device='cuda:0')"
12,27,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,28,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
12,29,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
13,3,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
13,4,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
13,9,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
13,10,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
13,12,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
13,14,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
13,15,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
13,16,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
13,17,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
13,20,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
13,22,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
13,24,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
14,0,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,1,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,2,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
14,3,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
14,4,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
14,5,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
14,6,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
14,7,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,8,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
14,9,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
14,10,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,11,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,12,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
14,13,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
14,14,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
14,15,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
14,16,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
14,17,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
14,18,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
14,19,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
14,20,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
14,21,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
14,22,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
14,23,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,24,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
14,25,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,26,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
14,27,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
14,28,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
14,29,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
15,0,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
15,4,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
15,5,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
15,9,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
15,17,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
15,18,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
15,19,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
15,20,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
15,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
15,28,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
17,0,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,1,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,2,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,3,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,4,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,5,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
17,6,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,7,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,8,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,9,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,10,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,11,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,12,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,13,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
17,14,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,15,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,16,"tensor(97, device='cuda:0')","tensor(90, device='cuda:0')"
17,17,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
17,18,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
17,19,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,20,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
17,21,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
17,22,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,23,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,24,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,25,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
17,26,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
17,27,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
17,28,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
17,29,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
19,2,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,3,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
19,4,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
19,5,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
19,6,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,7,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,8,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
19,9,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,11,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
19,12,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
19,14,"tensor(18, device='cuda:0')","tensor(31, device='cuda:0')"
19,15,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
19,16,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,17,"tensor(90, device='cuda:0')","tensor(18, device='cuda:0')"
19,18,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
19,19,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
19,20,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
19,22,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
19,23,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
19,24,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
19,25,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
19,26,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
19,27,"tensor(18, device='cuda:0')","tensor(90, device='cuda:0')"
19,28,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
20,0,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
20,1,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
20,2,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
20,3,"tensor(97, device='cuda:0')","tensor(18, device='cuda:0')"
20,4,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
20,5,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
20,6,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
20,7,"tensor(18, device='cuda:0')","tensor(97, device='cuda:0')"
20,8,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
20,9,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
20,10,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
20,11,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
20,12,"tensor(31, device='cuda:0')","tensor(90, device='cuda:0')"
20,13,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
20,14,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
20,15,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
20,16,"tensor(97, device='cuda:0')","tensor(31, device='cuda:0')"
20,17,"tensor(90, device='cuda:0')","tensor(31, device='cuda:0')"
20,18,"tensor(90, device='cuda:0')","tensor(97, device='cuda:0')"
20,19,"tensor(31, device='cuda:0')","tensor(18, device='cuda:0')"
20,20,"tensor(31, device='cuda:0')","tensor(97, device='cuda:0')"
