Indices,Seed_path,Sample_path
94,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_4.npy
95,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_5.npy
98,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_8.npy
99,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_9.npy
104,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_14.npy
105,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_15.npy
107,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_17.npy
108,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_18.npy
109,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_19.npy
110,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_20.npy
111,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_21.npy
112,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_22.npy
113,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_23.npy
114,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_24.npy
116,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_26.npy
117,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_27.npy
118,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_0.npy
119,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_22.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_1.npy
121,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_3.npy
123,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_5.npy
124,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_6.npy
126,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_8.npy
130,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_3.npy
140,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_13.npy
157,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_9_attack_CW_sample_0.npy
158,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_0.npy
159,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_1.npy
160,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_2.npy
162,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_4.npy
163,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_19.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_5.npy
164,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_6.npy
165,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_7.npy
166,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_8.npy
167,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_9.npy
169,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_1.npy
173,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_5.npy
176,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_8.npy
178,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_10.npy
180,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_12.npy
182,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_14.npy
194,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_3.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_26.npy
195,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_27.npy
198,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_0.npy
210,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_12.npy
213,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_15.npy
215,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_17.npy
217,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_19.npy
218,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_20.npy
224,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_26.npy
225,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_27.npy
232,PyTorch/TorchLeNet5/adversarial_samples/round_9_attack_CW_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_4.npy
234,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_14.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_6.npy
236,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_8.npy
245,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_17.npy
256,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_28.npy
258,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_PGD_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_0.npy
259,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_1.npy
260,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_2.npy
262,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_4.npy
263,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_5.npy
264,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_6.npy
265,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_DeepFool_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_15_attack_DeepFool_sample_7.npy
267,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_1.npy
269,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_22.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_3.npy
276,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_FGM_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_10.npy
281,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_15.npy
283,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_17.npy
286,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_20.npy
293,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_27.npy
302,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_6.npy
303,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_7.npy
304,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_8.npy
315,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_19.npy
318,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_22.npy
320,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_24.npy
331,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_25.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_5.npy
333,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_Universal_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_7.npy
336,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_10.npy
337,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_11.npy
339,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_13.npy
344,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_18.npy
346,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_20.npy
348,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_22.npy
354,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_28.npy
355,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_29.npy
357,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_1.npy
358,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_2.npy
359,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_3.npy
360,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_4.npy
367,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_11.npy
380,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_PGD_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_24.npy
383,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_27.npy
392,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_6.npy
393,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_7.npy
394,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_8.npy
398,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_12.npy
399,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_13.npy
401,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_29.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_15.npy
404,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_18.npy
405,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_FGM_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_19.npy
406,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_20.npy
407,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_15.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_21.npy
410,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_24.npy
415,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_29.npy
416,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_0.npy
417,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_1.npy
421,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_11.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_5.npy
425,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_25.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_9.npy
426,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_DeepFool_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_10.npy
427,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_11.npy
429,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_DeepFool_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_13.npy
430,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_14.npy
431,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_15.npy
432,PyTorch/TorchLeNet5/adversarial_samples/round_7_attack_DeepFool_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_16.npy
434,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_18.npy
436,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_20.npy
437,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_DeepFool_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_21.npy
441,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_24.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_25.npy
444,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_20.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_28.npy
445,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_PGD_sample_29.npy
446,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_PGD_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_FGM_sample_0.npy
451,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_Universal_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_FGM_sample_5.npy
460,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_FGM_sample_14.npy
462,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_FGM_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_FGM_sample_16.npy
465,PyTorch/TorchLeNet5/adversarial_samples/round_18_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_FGM_sample_19.npy
