Indices,Seed_path,Sample_path
20,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_20.npy
21,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_21.npy
22,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_22.npy
23,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_23.npy
24,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_24.npy
25,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_25.npy
26,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_16.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_26.npy
27,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_27.npy
28,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_26.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_28.npy
29,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_29.npy
32,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_27.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_2.npy
33,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_26.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_3.npy
34,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_4.npy
35,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_5.npy
37,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_7.npy
41,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_16.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_11.npy
42,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_12.npy
43,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_13.npy
44,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_14.npy
45,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_29.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_15.npy
48,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_18.npy
49,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_19.npy
51,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_21.npy
52,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_28.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_22.npy
60,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_0.npy
61,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_1.npy
62,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_2.npy
63,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_3.npy
64,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_4.npy
69,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_9.npy
70,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_26.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_10.npy
72,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_0.npy
73,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_1.npy
77,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_5.npy
78,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_6.npy
79,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_7.npy
83,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_11.npy
86,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_14.npy
87,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_15.npy
88,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_16.npy
92,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_20.npy
93,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_22.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_21.npy
96,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_24.npy
99,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_22.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_27.npy
104,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_2.npy
105,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_3.npy
106,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_4.npy
107,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_5.npy
109,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_29.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_7.npy
110,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_1.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_8.npy
111,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_9.npy
112,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_22.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_10.npy
113,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_11.npy
115,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_13.npy
116,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_14.npy
117,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_15.npy
118,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_16.npy
121,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_19.npy
122,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_20.npy
123,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_21.npy
125,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_23.npy
126,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_24.npy
128,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_26.npy
129,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_27.npy
131,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_29.npy
134,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_2.npy
135,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_3.npy
136,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_4.npy
137,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_0.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_5.npy
141,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_9.npy
143,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_11.npy
144,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_29.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_12.npy
146,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_14.npy
148,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_16.npy
149,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_1.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_17.npy
150,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_26.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_18.npy
151,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_19.npy
152,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_20.npy
153,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_12.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_21.npy
156,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_24.npy
157,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_25.npy
159,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_27.npy
160,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_14.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_28.npy
162,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_0.npy
163,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_28.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_1.npy
164,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_2.npy
165,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_3.npy
166,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_4.npy
167,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_5.npy
168,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_9.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_6.npy
169,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_2.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_7.npy
170,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_8.npy
171,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_21.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_0.npy
172,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_6_attack_DeepFool_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_1.npy
174,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_16.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_3.npy
177,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_18.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_6.npy
181,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_11.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_10.npy
183,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_5.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_12.npy
184,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_24.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_13.npy
185,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_14.npy
186,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_4.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_15.npy
187,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_16.npy
188,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_1_attack_DeepFool_sample_3.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_17.npy
189,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_18.npy
191,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_9_attack_Universal_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_20.npy
192,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_18.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_21.npy
195,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_6.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_24.npy
196,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_25.npy
197,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_19.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_26.npy
198,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_27.npy
199,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_7.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_28.npy
201,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_0.npy
202,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_16.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_1.npy
203,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_2.npy
204,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_Universal_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_3.npy
205,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_4.npy
208,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_15.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_7.npy
209,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_4_attack_Universal_sample_10.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_8.npy
210,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_2_attack_PGD_sample_8.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_9.npy
211,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_10_attack_PGD_sample_1.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_10.npy
212,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_FGM_sample_17.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_11.npy
213,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_5_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_12.npy
214,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_PGD_sample_23.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_13.npy
215,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_7_attack_FGM_sample_25.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_14.npy
217,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_0_attack_DeepFool_sample_13.npy,PyTorch/TorchAlexNetCIFAR10/adversarial_samples/round_11_attack_DeepFool_sample_16.npy
