Indices,Seed_path,Sample_path,"(Seed_label, Sample_label)","(Cur_Seed_label, Cur_Sample_label)"
190,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_FGM_sample_11.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
221,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_FGM_sample_17.npy,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_PGD_sample_12.npy,"(tensor(95, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 6)"
243,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_Universal_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_4.npy,"(tensor(79, device='cuda:1'),tensor(1, device='cuda:1'))","(81, 6)"
244,PyTorch/TorchLeNet5/adversarial_samples/round_6_attack_Universal_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_5.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 6)"
248,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_9.npy,"(tensor(8, device='cuda:1'),tensor(79, device='cuda:1'))","(81, 75)"
250,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_11.npy,"(tensor(79, device='cuda:1'),tensor(26, device='cuda:1'))","(81, 81)"
253,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(72, device='cuda:1'))","(81, 6)"
277,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_20.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
280,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_FGM_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_23.npy,"(tensor(8, device='cuda:1'),tensor(14, device='cuda:1'))","(75, 81)"
282,PyTorch/TorchLeNet5/adversarial_samples/round_12_attack_PGD_sample_12.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_25.npy,"(tensor(96, device='cuda:1'),tensor(95, device='cuda:1'))","(6, 81)"
285,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_28.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
291,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
294,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_7.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
311,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_24.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
313,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_26.npy,"(tensor(60, device='cuda:1'),tensor(1, device='cuda:1'))","(81, 6)"
320,PyTorch/TorchLeNet5/adversarial_samples/round_14_attack_FGM_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_3.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 75)"
321,PyTorch/TorchLeNet5/adversarial_samples/round_2_attack_FGM_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(79, device='cuda:1'))","(81, 6)"
325,PyTorch/TorchLeNet5/adversarial_samples/round_9_attack_DeepFool_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_8.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 6)"
327,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_10.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 81)"
336,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_5.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
347,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_5.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_16.npy,"(tensor(79, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
359,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_28.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
371,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_10.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
383,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_22.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
385,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_24.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
401,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_10.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
416,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_28.npy,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_25.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 75)"
435,PyTorch/TorchLeNet5/adversarial_samples/round_3_attack_DeepFool_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_22_attack_PGD_sample_14.npy,"(tensor(8, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 6)"
455,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_25.npy,PyTorch/TorchLeNet5/adversarial_samples/round_23_attack_Universal_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(75, 81)"
457,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_DeepFool_sample_22.npy,PyTorch/TorchLeNet5/adversarial_samples/round_23_attack_Universal_sample_6.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 6)"
469,PyTorch/TorchLeNet5/adversarial_samples/round_11_attack_FGM_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_24_attack_DeepFool_sample_10.npy,"(tensor(26, device='cuda:1'),tensor(1, device='cuda:1'))","(75, 81)"
474,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_24_attack_DeepFool_sample_15.npy,"(tensor(26, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 81)"
480,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_FGM_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_2.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(75, 81)"
488,PyTorch/TorchLeNet5/adversarial_samples/round_5_attack_PGD_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_10.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
511,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_26_attack_DeepFool_sample_3.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 81)"
530,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_DeepFool_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_4.npy,"(tensor(68, device='cuda:1'),tensor(75, device='cuda:1'))","(81, 6)"
534,PyTorch/TorchLeNet5/adversarial_samples/round_20_attack_FGM_sample_9.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_8.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
537,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_11.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
546,PyTorch/TorchLeNet5/adversarial_samples/round_26_attack_DeepFool_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_20.npy,"(tensor(68, device='cuda:1'),tensor(72, device='cuda:1'))","(81, 75)"
547,PyTorch/TorchLeNet5/adversarial_samples/round_1_attack_Universal_sample_7.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_21.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 6)"
549,PyTorch/TorchLeNet5/adversarial_samples/round_13_attack_Universal_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_23.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 6)"
552,PyTorch/TorchLeNet5/adversarial_samples/round_23_attack_Universal_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_30_attack_PGD_sample_1.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
573,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_30_attack_PGD_sample_22.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
583,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_32_attack_Universal_sample_1.npy,"(tensor(79, device='cuda:1'),tensor(60, device='cuda:1'))","(81, 75)"
586,PyTorch/TorchLeNet5/adversarial_samples/round_26_attack_DeepFool_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_32_attack_Universal_sample_4.npy,"(tensor(1, device='cuda:1'),tensor(1, device='cuda:1'))","(81, 6)"
588,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_32_attack_Universal_sample_6.npy,"(tensor(14, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 81)"
606,PyTorch/TorchLeNet5/adversarial_samples/round_31_attack_CW_sample_0.npy,PyTorch/TorchLeNet5/adversarial_samples/round_34_attack_Universal_sample_4.npy,"(tensor(8, device='cuda:1'),tensor(8, device='cuda:1'))","(81, 75)"
615,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_1.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
639,PyTorch/TorchLeNet5/adversarial_samples/round_30_attack_PGD_sample_22.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_25.npy,"(tensor(14, device='cuda:1'),tensor(68, device='cuda:1'))","(81, 75)"
641,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_27.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(81, 75)"
643,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_29.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
649,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_5.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
661,PyTorch/TorchLeNet5/adversarial_samples/round_0_attack_Universal_sample_19.npy,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_17.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
668,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_25.npy,PyTorch/TorchLeNet5/adversarial_samples/round_37_attack_FGM_sample_24.npy,"(tensor(8, device='cuda:1'),tensor(14, device='cuda:1'))","(75, 81)"
686,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_25.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_12.npy,"(tensor(8, device='cuda:1'),tensor(14, device='cuda:1'))","(75, 81)"
692,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_18.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
696,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_22.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
701,PyTorch/TorchLeNet5/adversarial_samples/round_24_attack_DeepFool_sample_18.npy,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_27.npy,"(tensor(96, device='cuda:1'),tensor(68, device='cuda:1'))","(75, 81)"
728,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_39_attack_PGD_sample_24.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
763,PyTorch/TorchLeNet5/adversarial_samples/round_21_attack_FGM_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_40_attack_FGM_sample_29.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(81, 75)"
769,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_41_attack_PGD_sample_5.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
816,PyTorch/TorchLeNet5/adversarial_samples/round_16_attack_PGD_sample_26.npy,PyTorch/TorchLeNet5/adversarial_samples/round_43_attack_Universal_sample_7.npy,"(tensor(68, device='cuda:1'),tensor(68, device='cuda:1'))","(6, 81)"
855,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_45_attack_PGD_sample_22.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
864,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_1.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
881,PyTorch/TorchLeNet5/adversarial_samples/round_38_attack_FGM_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_18.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
886,PyTorch/TorchLeNet5/adversarial_samples/round_8_attack_DeepFool_sample_6.npy,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_23.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
888,PyTorch/TorchLeNet5/adversarial_samples/round_30_attack_PGD_sample_27.npy,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_25.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
895,PyTorch/TorchLeNet5/adversarial_samples/round_17_attack_Universal_sample_4.npy,PyTorch/TorchLeNet5/adversarial_samples/round_47_attack_FGM_sample_2.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
897,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_47_attack_FGM_sample_4.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
936,PyTorch/TorchLeNet5/adversarial_samples/round_9_attack_DeepFool_sample_23.npy,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_13.npy,"(tensor(8, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 6)"
939,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_16.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
952,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_48_attack_PGD_sample_29.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
962,PyTorch/TorchLeNet5/adversarial_samples/round_46_attack_FGM_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_49_attack_FGM_sample_9.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(81, 75)"
977,PyTorch/TorchLeNet5/adversarial_samples/round_30_attack_PGD_sample_19.npy,PyTorch/TorchLeNet5/adversarial_samples/round_49_attack_FGM_sample_24.npy,"(tensor(1, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 75)"
982,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_49_attack_FGM_sample_29.npy,"(tensor(72, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
987,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_2.npy,PyTorch/TorchLeNet5/adversarial_samples/round_50_attack_PGD_sample_4.npy,"(tensor(68, device='cuda:1'),tensor(14, device='cuda:1'))","(81, 6)"
1004,PyTorch/TorchLeNet5/adversarial_samples/round_43_attack_Universal_sample_13.npy,PyTorch/TorchLeNet5/adversarial_samples/round_50_attack_PGD_sample_21.npy,"(tensor(14, device='cuda:1'),tensor(26, device='cuda:1'))","(81, 75)"
1010,PyTorch/TorchLeNet5/adversarial_samples/round_25_attack_PGD_sample_10.npy,PyTorch/TorchLeNet5/adversarial_samples/round_50_attack_PGD_sample_27.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(75, 81)"
1020,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_51_attack_PGD_sample_7.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
1022,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_21.npy,PyTorch/TorchLeNet5/adversarial_samples/round_51_attack_PGD_sample_9.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(6, 81)"
1055,PyTorch/TorchLeNet5/adversarial_samples/round_29_attack_Universal_sample_8.npy,PyTorch/TorchLeNet5/adversarial_samples/round_52_attack_FGM_sample_12.npy,"(tensor(96, device='cuda:1'),tensor(8, device='cuda:1'))","(75, 81)"
1057,PyTorch/TorchLeNet5/adversarial_samples/round_19_attack_PGD_sample_16.npy,PyTorch/TorchLeNet5/adversarial_samples/round_52_attack_FGM_sample_14.npy,"(tensor(96, device='cuda:1'),tensor(79, device='cuda:1'))","(81, 75)"
1060,PyTorch/TorchLeNet5/adversarial_samples/round_36_attack_FGM_sample_1.npy,PyTorch/TorchLeNet5/adversarial_samples/round_52_attack_FGM_sample_17.npy,"(tensor(1, device='cuda:1'),tensor(8, device='cuda:1'))","(75, 81)"
1074,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_53_attack_PGD_sample_1.npy,"(tensor(8, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
1086,PyTorch/TorchLeNet5/adversarial_samples/seed_data/initial_seed_data.npy,PyTorch/TorchLeNet5/adversarial_samples/round_53_attack_PGD_sample_13.npy,"(tensor(68, device='cuda:1'),tensor(96, device='cuda:1'))","(81, 81)"
